Date,Open,High,Low,Close,Volume,Symbol,Asset_Type
2024-02-01,146.99600219726562,147.10899353027344,145.92100524902344,146.99600219726562,0,USDJPY=X,forex
2024-02-02,43077.640625,43422.48828125,42584.3359375,43185.859375,18603843039,BTC-USD,crypto
2024-02-02,2303.7060546875,2323.053466796875,2282.230224609375,2308.0380859375,7186143091,ETH-USD,crypto
2024-02-02,1.0874648094177246,1.0897995233535769,1.0783065557479858,1.0874648094177246,0,EURUSD=X,forex
2024-02-02,146.4510040283203,148.56199645996094,146.2480010986328,146.4510040283203,0,USDJPY=X,forex
2024-02-03,43184.96484375,43359.94140625,42890.80859375,42992.25,11169245236,BTC-USD,crypto
2024-02-03,2307.980224609375,2327.346923828125,2293.5380859375,2296.038330078125,4647754021,ETH-USD,crypto
2024-02-04,42994.94140625,43097.64453125,42374.83203125,42583.58203125,14802225490,BTC-USD,crypto
2024-02-04,2296.116943359375,2309.01123046875,2272.304931640625,2289.546142578125,5438100035,ETH-USD,crypto
2024-02-05,42577.62109375,43494.25,42264.81640625,42658.66796875,18715487317,BTC-USD,crypto
2024-02-05,2289.20556640625,2334.6767578125,2270.06787109375,2298.888916015625,7277068110,ETH-USD,crypto
2024-02-05,1.0780043601989746,1.0787487030029297,1.072466492652893,1.0780043601989746,0,EURUSD=X,forex
2024-02-05,148.50100708007812,148.8800048828125,148.27999877929688,148.50100708007812,0,USDJPY=X,forex
2024-02-06,42657.390625,43344.1484375,42529.01953125,43084.671875,16798476726,BTC-USD,crypto
2024-02-06,2298.955078125,2389.826171875,2296.78857421875,2372.201904296875,9520885493,ETH-USD,crypto
2024-02-06,1.0741831064224243,1.076310396194458,1.0724550485610962,1.0741831064224243,0,EURUSD=X,forex
2024-02-06,148.63999938964844,148.7830047607422,148.00599670410156,148.63999938964844,0,USDJPY=X,forex
2024-02-07,43090.01953125,44341.94921875,42775.95703125,44318.22265625,21126587775,BTC-USD,crypto
2024-02-07,2372.2626953125,2442.63623046875,2353.7060546875,2423.7451171875,9660628536,ETH-USD,crypto
2024-02-07,1.075719952583313,1.0784345865249634,1.0756388902664185,1.075719952583313,0,EURUSD=X,forex
2024-02-07,147.8179931640625,148.2449951171875,147.66299438476562,147.8179931640625,0,USDJPY=X,forex
2024-02-08,44332.125,45575.83984375,44332.125,45301.56640625,26154524080,BTC-USD,crypto
2024-02-08,2424.080078125,2459.556640625,2414.74951171875,2419.906494140625,9941841732,ETH-USD,crypto
2024-02-08,1.077574610710144,1.0789813995361328,1.074310064315796,1.077574610710144,0,EURUSD=X,forex
2024-02-08,148.08599853515625,149.4739990234375,147.93499755859375,148.08599853515625,0,USDJPY=X,forex
2024-02-09,45297.3828125,48152.49609375,45260.82421875,47147.19921875,39316770844,BTC-USD,crypto
2024-02-09,2419.773681640625,2522.724609375,2419.36279296875,2487.515625,13634203177,ETH-USD,crypto
2024-02-09,1.077725529670715,1.0794472694396973,1.0763914585113523,1.077725529670715,0,EURUSD=X,forex
2024-02-09,149.25900268554688,149.5709991455078,149.0590057373047,149.25900268554688,0,USDJPY=X,forex
2024-02-10,47153.52734375,48146.171875,46905.3203125,47771.27734375,16398681570,BTC-USD,crypto
2024-02-10,2487.650390625,2516.7197265625,2475.857666015625,2501.228271484375,6474444159,ETH-USD,crypto
2024-02-11,47768.96875,48535.9375,47617.40625,48293.91796875,19315867136,BTC-USD,crypto
2024-02-11,2501.1298828125,2537.67919921875,2495.21435546875,2507.570556640625,7347245813,ETH-USD,crypto
2024-02-12,48296.38671875,50280.4765625,47745.76171875,49958.22265625,34511985805,BTC-USD,crypto
2024-02-12,2507.578857421875,2663.8427734375,2473.81201171875,2658.115966796875,13022696866,ETH-USD,crypto
2024-02-12,1.0798202753067017,1.0805437564849854,1.0757662057876587,1.0798202753067017,0,EURUSD=X,forex
2024-02-12,149.16700744628906,149.4759979248047,148.9320068359375,149.16700744628906,0,USDJPY=X,forex
2024-02-13,49941.359375,50358.390625,48406.49609375,49742.44140625,35593051468,BTC-USD,crypto
2024-02-13,2659.586181640625,2686.455078125,2599.16943359375,2642.185302734375,18271237044,ETH-USD,crypto
2024-02-13,1.0772264003753662,1.079563856124878,1.0702054500579834,1.0772264003753662,0,EURUSD=X,forex
2024-02-13,149.40499877929688,150.75399780273438,149.28399658203125,149.40499877929688,0,USDJPY=X,forex
2024-02-14,49733.4453125,52021.37109375,49296.83203125,51826.6953125,39105608050,BTC-USD,crypto
2024-02-14,2641.685302734375,2786.8935546875,2621.025390625,2777.90234375,21448973822,ETH-USD,crypto
2024-02-14,1.070893168449402,1.0734450817108154,1.069553017616272,1.070893168449402,0,EURUSD=X,forex
2024-02-14,150.7239990234375,150.7740020751953,150.36300659179688,150.7239990234375,0,USDJPY=X,forex
2024-02-15,51836.78515625,52820.06640625,51371.62890625,51938.5546875,38564360533,BTC-USD,crypto
2024-02-15,2777.601318359375,2865.845458984375,2764.010498046875,2824.37890625,23734481937,ETH-USD,crypto
2024-02-15,1.073214769363403,1.0786322355270386,1.072524070739746,1.073214769363403,0,EURUSD=X,forex
2024-02-15,150.54400634765625,150.5590057373047,149.75900268554688,150.54400634765625,0,USDJPY=X,forex
2024-02-16,51937.7265625,52537.96875,51641.3671875,52160.203125,28180567298,BTC-USD,crypto
2024-02-16,2825.480712890625,2858.450439453125,2760.3310546875,2803.69140625,17057114638,ETH-USD,crypto
2024-02-16,1.0773887634277344,1.0780508518218994,1.0734450817108154,1.0773887634277344,0,EURUSD=X,forex
2024-02-16,149.9459991455078,150.63699340820312,149.92999267578125,149.9459991455078,0,USDJPY=X,forex
2024-02-17,52161.67578125,52191.9140625,50669.66796875,51662.99609375,20009091006,BTC-USD,crypto
2024-02-17,2803.73583984375,2805.128662109375,2724.386962890625,2786.672607421875,17932379943,ETH-USD,crypto
2024-02-18,51661.96875,52356.96484375,51233.70703125,52122.546875,17595377311,BTC-USD,crypto
2024-02-18,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,23355830478,ETH-USD,crypto
2024-02-19,52134.8125,52483.32421875,51711.8203125,51779.14453125,21362184346,BTC-USD,crypto
2024-02-19,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,15163110589,ETH-USD,crypto
2024-02-19,1.0784461498260498,1.0789813995361328,1.0762988328933716,1.0784927606582642,0,EURUSD=X,forex
2024-02-19,150.13900756835938,150.18699645996094,149.88299560546875,150.09100341796875,0,USDJPY=X,forex
2024-02-20,51777.7265625,52945.05078125,50792.3125,52284.875,33353758256,BTC-USD,crypto
2024-02-20,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,20341598470,ETH-USD,crypto
2024-02-20,1.0775396823883057,1.0838581323623655,1.0762524604797363,1.0775396823883057,0,EURUSD=X,forex
2024-02-20,150.27000427246094,150.4340057373047,149.697998046875,150.27000427246094,0,USDJPY=X,forex
2024-02-21,52273.53515625,52368.81640625,50671.7578125,51839.1796875,28624907020,BTC-USD,crypto
2024-02-21,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,18897136867,ETH-USD,crypto
2024-02-21,1.0813149213790894,1.0822510719299316,1.0791910886764526,1.0813149213790894,0,EURUSD=X,forex
2024-02-21,149.93899536132812,150.2949981689453,149.85699462890625,149.93899536132812,0,USDJPY=X,forex
2024-02-22,51854.64453125,52009.61328125,50926.29296875,51304.97265625,25413900611,BTC-USD,crypto
2024-02-22,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,18058908246,ETH-USD,crypto
2024-02-22,1.082040309906006,1.0886249542236328,1.0805087089538574,1.082040309906006,0,EURUSD=X,forex
2024-02-22,150.35499572753906,150.63900756835938,150.01600646972656,150.35499572753906,0,USDJPY=X,forex
2024-02-23,51283.90625,51497.93359375,50561.77734375,50731.94921875,21427078270,BTC-USD,crypto
2024-02-23,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,12822717059,ETH-USD,crypto
2024-02-23,1.0825674533843994,1.0839403867721558,1.0813733339309692,1.0825674533843994,0,EURUSD=X,forex
2024-02-23,150.48300170898438,150.76199340820312,150.30599975585938,150.48300170898438,0,USDJPY=X,forex
2024-02-24,50736.37109375,51684.1953125,50585.4453125,51571.1015625,15174077879,BTC-USD,crypto
2024-02-24,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,10701688842,ETH-USD,crypto
2024-02-25,51565.21484375,51950.02734375,51306.171875,51733.23828125,15413239245,BTC-USD,crypto
2024-02-25,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,14620450464,ETH-USD,crypto
2024-02-26,51730.5390625,54938.17578125,50931.03125,54522.40234375,34074411896,BTC-USD,crypto
2024-02-26,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,17504464351,ETH-USD,crypto
2024-02-26,1.081958293914795,1.0859060287475586,1.0813382863998413,1.0820051431655884,0,EURUSD=X,forex
2024-02-26,150.4969940185547,150.81399536132812,150.29600524902344,150.4980010986328,0,USDJPY=X,forex
2024-02-27,54519.36328125,57537.83984375,54484.19921875,57085.37109375,49756832031,BTC-USD,crypto
2024-02-27,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,21090315368,ETH-USD,crypto
2024-02-27,1.0850930213928225,1.086614012718201,1.083364963531494,1.0850930213928225,0,EURUSD=X,forex
2024-02-27,150.5659942626953,150.60000610351562,150.1280059814453,150.5659942626953,0,USDJPY=X,forex
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760,BTC-USD,crypto
2024-02-28,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,32885894265,ETH-USD,crypto
2024-02-28,1.084481120109558,1.0847163200378418,1.0798670053482056,1.084481120109558,0,EURUSD=X,forex
2024-02-28,150.4949951171875,150.83700561523438,150.3730010986328,150.4949951171875,0,USDJPY=X,forex
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844,BTC-USD,crypto
2024-02-29,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,28469171094,ETH-USD,crypto
2024-02-29,1.0838816165924072,1.085587739944458,1.0805671215057373,1.0838816165924072,0,EURUSD=X,forex
2024-02-29,150.656005859375,150.64100646972656,149.21499633789062,150.656005859375,0,USDJPY=X,forex
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423,BTC-USD,crypto
2024-03-01,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,16880101987,ETH-USD,crypto
2024-03-01,1.0804970264434814,1.0841518640518188,1.079925298690796,1.0804970264434814,0,EURUSD=X,forex
2024-03-01,150.09500122070312,150.697998046875,150.06900024414062,150.09500122070312,0,USDJPY=X,forex
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685,BTC-USD,crypto
2024-03-02,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,12024340617,ETH-USD,crypto
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450,BTC-USD,crypto
2024-03-03,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,13643324467,ETH-USD,crypto
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105,BTC-USD,crypto
2024-03-04,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,26772963830,ETH-USD,crypto
2024-03-04,1.084269404411316,1.0866494178771973,1.0838581323623655,1.084269404411316,0,EURUSD=X,forex
2024-03-04,150.10499572753906,150.5659942626953,149.843994140625,150.10499572753906,0,USDJPY=X,forex
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877,BTC-USD,crypto
2024-03-05,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,47706899137,ETH-USD,crypto
2024-03-05,1.0855170488357544,1.087535738945007,1.084269404411316,1.0855170488357544,0,EURUSD=X,forex
2024-03-05,150.46600341796875,150.54200744628906,149.73300170898438,150.46600341796875,0,USDJPY=X,forex
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073,BTC-USD,crypto
2024-03-06,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,34938642613,ETH-USD,crypto
2024-03-06,1.0855995416641235,1.091405153274536,1.084293007850647,1.0855995416641235,0,EURUSD=X,forex
2024-03-06,150.0489959716797,150.0760040283203,149.13900756835938,150.0489959716797,0,USDJPY=X,forex
2024-03-07,66099.7421875,68029.921875,65655.53125,66925.484375,46989543159,BTC-USD,crypto
2024-03-07,3818.31103515625,3939.593994140625,3738.685302734375,3874.34765625,22457177587,ETH-USD,crypto
2024-03-07,1.089953899383545,1.0940918922424316,1.086932897567749,1.089953899383545,0,EURUSD=X,forex
2024-03-07,149.2689971923828,149.25900268554688,147.58299255371094,149.2689971923828,0,USDJPY=X,forex
2024-03-08,66938.09375,70083.0546875,66230.453125,68300.09375,59202881172,BTC-USD,crypto
2024-03-08,3874.830810546875,3998.826416015625,3828.36328125,3892.06103515625,26135487051,ETH-USD,crypto
2024-03-08,1.0950144529342651,1.097803235054016,1.0927051305770874,1.0950144529342651,0,EURUSD=X,forex
2024-03-08,147.8679962158203,148.10000610351562,146.50399780273438,147.8679962158203,0,USDJPY=X,forex
2024-03-09,68299.2578125,68673.0546875,68053.125,68498.8828125,21609650379,BTC-USD,crypto
2024-03-09,3892.119140625,3950.396484375,3880.658935546875,3915.4189453125,11926623780,ETH-USD,crypto
2024-03-10,68500.2578125,70005.203125,68239.9765625,69019.7890625,35683977532,BTC-USD,crypto
2024-03-10,3915.590576171875,3968.7236328125,3800.564453125,3881.193115234375,15783924355,ETH-USD,crypto
2024-03-11,69020.546875,72850.7109375,67194.8828125,72123.90625,65716656765,BTC-USD,crypto
2024-03-11,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,28806262507,ETH-USD,crypto
2024-03-11,1.0942955017089844,1.09505033493042,1.0914647579193115,1.0942955017089844,0,EURUSD=X,forex
2024-03-11,146.7740020751953,147.125,146.4949951171875,146.7740020751953,0,USDJPY=X,forex
2024-03-12,72125.125,72825.65625,68728.8515625,71481.2890625,62554434520,BTC-USD,crypto
2024-03-12,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,26917010932,ETH-USD,crypto
2024-03-12,1.093135118484497,1.0942115783691406,1.0903223752975464,1.093135118484497,0,EURUSD=X,forex
2024-03-12,146.73199462890625,147.95599365234375,146.64500427246094,146.73199462890625,0,USDJPY=X,forex
2024-03-13,71482.1171875,73637.4765625,71334.09375,73083.5,48212536929,BTC-USD,crypto
2024-03-13,3980.26513671875,4083.00732421875,3936.627197265625,4006.45703125,22028114691,ETH-USD,crypto
2024-03-13,1.0927767753601074,1.0949305295944214,1.0920488834381104,1.0927767753601074,0,EURUSD=X,forex
2024-03-13,147.61900329589844,148.031005859375,147.2519989013672,147.61900329589844,0,USDJPY=X,forex
2024-03-14,73079.375,73750.0703125,68563.0234375,71396.59375,59594605698,BTC-USD,crypto
2024-03-14,4005.7451171875,4011.102783203125,3721.78857421875,3883.140380859375,25434810823,ETH-USD,crypto
2024-03-14,1.0955302715301514,1.0954701900482178,1.0884116888046265,1.0955302715301514,0,EURUSD=X,forex
2024-03-14,147.62100219726562,148.30299377441406,147.50900268554688,147.62100219726562,0,USDJPY=X,forex
2024-03-15,71387.875,72357.1328125,65630.6953125,69403.7734375,78320453976,BTC-USD,crypto
2024-03-15,3882.85693359375,3928.775634765625,3571.774658203125,3735.22021484375,33505075433,ETH-USD,crypto
2024-03-15,1.0883406400680542,1.0901559591293335,1.0873819589614868,1.0883406400680542,0,EURUSD=X,forex
2024-03-15,148.29600524902344,149.1580047607422,148.0570068359375,148.29600524902344,0,USDJPY=X,forex
2024-03-16,69392.484375,70046.2734375,64801.39453125,65315.1171875,46842198371,BTC-USD,crypto
2024-03-16,3736.10498046875,3780.89453125,3468.079345703125,3522.860107421875,20199855932,ETH-USD,crypto
2024-03-17,65316.34375,68845.71875,64545.31640625,68390.625,44716864318,BTC-USD,crypto
2024-03-17,3523.02978515625,3676.263427734375,3414.17236328125,3642.4130859375,19938757095,ETH-USD,crypto
2024-03-18,68371.3046875,68897.1328125,66594.2265625,67548.59375,49261579492,BTC-USD,crypto
2024-03-18,3642.298828125,3642.4970703125,3456.09130859375,3517.985107421875,21162220224,ETH-USD,crypto
2024-03-18,1.0882576704025269,1.0907504558563232,1.0880801677703855,1.0882576704025269,0,EURUSD=X,forex
2024-03-18,148.9550018310547,149.3209991455078,148.9290008544922,148.9550018310547,0,USDJPY=X,forex
2024-03-19,67556.1328125,68106.9296875,61536.1796875,61912.7734375,74215844794,BTC-USD,crypto
2024-03-19,3518.34765625,3546.582275390625,3149.286865234375,3157.6181640625,34166976701,ETH-USD,crypto
2024-03-19,1.087393879890442,1.0877841711044312,1.0835057497024536,1.087393879890442,0,EURUSD=X,forex
2024-03-19,149.1439971923828,150.83900451660156,149.11700439453125,149.1439971923828,0,USDJPY=X,forex
2024-03-20,61930.15625,68115.2578125,60807.78515625,67913.671875,66792634382,BTC-USD,crypto
2024-03-20,3158.396728515625,3534.826416015625,3059.65478515625,3513.39306640625,36605316331,ETH-USD,crypto
2024-03-20,1.0863306522369385,1.0874292850494385,1.0836936235427856,1.0863306522369385,0,EURUSD=X,forex
2024-03-20,151.03500366210938,151.79100036621094,151.01600646972656,151.03500366210938,0,USDJPY=X,forex
2024-03-21,67911.5859375,68199.9921875,64580.91796875,65491.390625,44480350565,BTC-USD,crypto
2024-03-21,3514.017578125,3586.905029296875,3412.22265625,3492.9912109375,22213647922,ETH-USD,crypto
2024-03-21,1.0937210321426392,1.0944511890411377,1.0856467485427856,1.0937210321426392,0,EURUSD=X,forex
2024-03-21,150.75999450683594,151.65199279785156,150.2760009765625,150.75999450683594,0,USDJPY=X,forex
2024-03-22,65489.9296875,66623.75,62355.37109375,63778.76171875,41401116964,BTC-USD,crypto
2024-03-22,3492.89794921875,3541.898193359375,3254.96923828125,3333.68798828125,20574952329,ETH-USD,crypto
2024-03-22,1.0862362384796145,1.08695650100708,1.080905795097351,1.0862362384796145,0,EURUSD=X,forex
2024-03-22,151.63299560546875,151.8459930419922,151.0260009765625,151.63299560546875,0,USDJPY=X,forex
2024-03-23,63802.72265625,65976.3984375,63038.4921875,64062.203125,24738964812,BTC-USD,crypto
2024-03-23,3335.592529296875,3433.758056640625,3273.115478515625,3336.593994140625,13242137554,ETH-USD,crypto
2024-03-24,64070.75390625,67622.7578125,63825.8515625,67234.171875,27206630673,BTC-USD,crypto
2024-03-24,3336.666015625,3470.344482421875,3301.27734375,3454.636474609375,12156660941,ETH-USD,crypto
2024-03-25,67234.09375,71162.59375,66414.8359375,69958.8125,42700139523,BTC-USD,crypto
2024-03-25,3454.8857421875,3657.118896484375,3421.79052734375,3590.8837890625,18603921705,ETH-USD,crypto
2024-03-25,1.0807539224624634,1.0843634605407717,1.080263614654541,1.0807539224624634,0,EURUSD=X,forex
2024-03-25,151.30499267578125,151.42999267578125,151.0570068359375,151.30499267578125,0,USDJPY=X,forex
2024-03-26,69931.328125,71535.7421875,69335.609375,69987.8359375,36010437368,BTC-USD,crypto
2024-03-26,3591.085205078125,3678.789794921875,3545.4287109375,3587.5048828125,18505553577,ETH-USD,crypto
2024-03-26,1.0838228464126587,1.0864133834838867,1.082602620124817,1.0838228464126587,0,EURUSD=X,forex
2024-03-26,151.3730010986328,151.59100341796875,151.218994140625,151.3730010986328,0,USDJPY=X,forex
2024-03-27,69991.8984375,71727.6875,68381.9296875,69455.34375,40827113309,BTC-USD,crypto
2024-03-27,3587.313720703125,3664.383056640625,3460.3935546875,3500.115234375,18753082145,ETH-USD,crypto
2024-03-27,1.0832358598709106,1.0839285850524902,1.081174612045288,1.0832358598709106,0,EURUSD=X,forex
2024-03-27,151.52999877929688,151.94400024414062,151.03799438476562,151.52999877929688,0,USDJPY=X,forex
2024-03-28,69452.7734375,71546.0234375,68895.5078125,70744.953125,34374900617,BTC-USD,crypto
2024-03-28,3500.216064453125,3609.705322265625,3465.332275390625,3561.2939453125,16419674157,ETH-USD,crypto
2024-03-28,1.0813382863998413,1.0828369855880735,1.0775513648986816,1.0813382863998413,0,EURUSD=X,forex
2024-03-28,151.28700256347656,151.53900146484375,151.15199279785156,151.28700256347656,0,USDJPY=X,forex
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125,25230851763,BTC-USD,crypto
2024-03-29,3561.01171875,3583.701416015625,3475.7255859375,3511.80615234375,12712701619,ETH-USD,crypto
2024-03-29,1.0794472694396973,1.0807305574417114,1.0768898725509644,1.0794472694396973,0,EURUSD=X,forex
2024-03-29,151.44000244140625,151.48899841308594,151.16900634765625,151.44000244140625,0,USDJPY=X,forex
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883,BTC-USD,crypto
2024-03-30,3511.82763671875,3566.08447265625,3489.902099609375,3507.9443359375,9389066783,ETH-USD,crypto
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373,BTC-USD,crypto
2024-03-31,3507.95166015625,3655.218994140625,3507.24267578125,3647.8564453125,10499881424,ETH-USD,crypto
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375,34873527352,BTC-USD,crypto
2024-04-01,3647.819580078125,3648.129150390625,3418.6953125,3505.030029296875,16002098681,ETH-USD,crypto
2024-04-01,1.0792726278305054,1.0801469087600708,1.0731571912765503,1.0792726278305054,0,EURUSD=X,forex
2024-04-01,151.3979949951172,151.75399780273438,151.25799560546875,151.3979949951172,0,USDJPY=X,forex
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625,50705240709,BTC-USD,crypto
